sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,num_statements,statement_spans,notes,english,amr,len_amr
1906,anna-faris,Und eine Synchron-sprecherin.,2_short,Personen|Seiten_mit_defekten_Dateilinks,2022-01-13T04:58:27Z,e800bebc9060331edfac65e663a55570,0:=Und 1:=eine 2:=Synchron-sprecherin.,0,,,And a voice actress.,(a / and :op2 (p / person :ARG0-of (a2 / act-01 :manner (v / voice-01)))),1
1907,annalena-baerbock,Annalena Baerbock wurde am 15. Dezember 1980 geboren.,0_long,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Annalena 1:=Baerbock 2:=wurde 3:=am 4:=15. 5:=Dezember 6:=1980 7:=geboren.,1,,,"Annalena Baerbock was born on December 15, 1980.","(b / bear-02 :ARG1 (p / person :name (n / name :op1 ""Annalena"" :op2 ""Baerbock"")) :time (d / date-entity :year 1980 :month 12 :day 15))",1
1909,annalena-baerbock,Ihr ganzer Name ist Annalena Charlotte Alma Baerbock.,2_long,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Ihr 1:=ganzer 2:=Name 3:=ist 4:=Annalena 5:=Charlotte 6:=Alma 7:=Baerbock.,1,,,Her full name is Annalena Charlotte Alma Baerbock.,"(n / name-01 :ARG1 (s / she) :ARG2 (p / person :name (n2 / name :op1 ""Analena"" :op2 ""Charlotte"" :op3 ""Alma"" :op4 ""Baerbock"")) :ARG1-of (f / full-09))",1
1910,annalena-baerbock,Als Kind hat Annalena Trampolin-turnen gemacht.,3_long,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Als 1:=Kind 2:=hat 3:=Annalena 4:=Trampolin-turnen 5:=gemacht.,2,"[[0,1],[2,3,4,5]]",,"As a child, Annalena did trampoline gymnastics.","(g / gymnastics :mod (t / trampoline) :domain (p / person :name (n / name :op1 ""Annalena"")) :time (c / child :domain p))",1
1911,annalena-baerbock,Annalena Baerbock ist verheiratet.,4_long,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Annalena 1:=Baerbock 2:=ist 3:=verheiratet.,1,,,Annalena Baerbock is married.,"(m / marry-01 :ARG1 (p / person :name (n / name :op1 ""Annalena"" :op2 ""Baerbock"")))",1
1912,annalena-baerbock,Sie ist mit Daniel Holefleisch verheiratet.,5_long,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sie 1:=ist 2:=mit 3:=Daniel 4:=Holefleisch 5:=verheiratet.,1,,,She is married to Daniel Holefleisch.,"(m / marry-01 :ARG1 (s / she) :ARG2 (p / person :name (n / name :op1 ""Daniel"" :op2 ""Holefleisch"")))",1
1913,annalena-baerbock,Sie haben zwei Kinder.,6_long,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sie 1:=haben 2:=zwei 3:=Kinder.,1,,,They have two children.,(h / have-rel-role-91 :ARG0 (p / person :quant 2) :ARG1 (t / they) :ARG2 (c / child)),1
1914,annalena-baerbock,Sie leben in Branden-burg.,7_long,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sie 1:=leben 2:=in 3:=Branden-burg.,1,,,You live in Brandenburg.,"(l / live-01 :ARG0 (y / you) :location (c / city :name (n / name :op1 ""Brandenburg"")))",1
1915,annalena-baerbock,Annalena Baerbock ist Mitglied des Deutschen Bundestages.,8_long,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Annalena 1:=Baerbock 2:=ist 3:=Mitglied 4:=des 5:=Deutschen 6:=Bundestages.,1,,,Annalena Baerbock is a member of the German Bundestag.,"(h / have-org-role-91 :ARG0 (p / person :name (n / name :op1 ""Annalena"" :op2 ""Baerbock"")) :ARG1 (g / government-organization :name (n2 / name :op1 ""German"" :op2 ""Bundestag"")) :ARG2 (m / member))",1
1916,annalena-baerbock,Sie ist Mitglied in der Partei Die Grünen.,9_long,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sie 1:=ist 2:=Mitglied 3:=in 4:=der 5:=Partei 6:=Die 7:=Grünen.,2,"[[3,5],[6,7]]",,She is a member of the Green Party.,"(h / have-org-role-91 :ARG0 (s / she) :ARG1 (p / political-party :name (n / name :op1 ""Green"" :op2 ""Party"")) :ARG2 (m / member))",1
1917,annalena-baerbock,In der Partei ist sie seit dem Jahr 2005.   Seit dem 27. Januar 2018 ist Annalena Baerbock die Chefin von den Grünen.,10_long,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=In 1:=der 2:=Partei 3:=ist 4:=sie 5:=seit 6:=dem 7:=Jahr 8:=2005. 9:= 10:=\newline 11:=Seit 12:=dem 13:=27. 14:=Januar 15:=2018 16:=ist 17:=Annalena 18:=Baerbock 19:=die 20:=Chefin 21:=von 22:=den 23:=Grünen.,0,,,"She has been in the party since 2005. Annalena Baerbock has been the leader of the Greens since January 27, 2018.","(m / multi-sentence :snt1 (p / participate-01 :ARG0 (s / she) :ARG1 (p2 / party) :time (s2 / since :op1 (d / date-entity :year 2005))) :snt2 (p3 / person :name (n / name :op1 ""Annanena"" :op2 ""Baerbock"") :ARG0-of (l / lead-02 :ARG1 (p4 / political-party :name (n2 / name :op1 ""The"" :op2 ""Greens""))) :time (s3 / since :op1 (d2 / date-entity :day 27 :month 1 :year 2018))))",1
1918,annalena-baerbock,Gemeinsam mit Robert Habeck.,11_long,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Gemeinsam 1:=mit 2:=Robert 3:=Habeck.,1,,,Together with Robert Habeck.,"(a / accompany-01 :ARG1 (p / person :name (n / name :op1 ""Robert"" :op2 ""Habeck"")))",1
1919,annalena-baerbock,Annalena Baerbock ist eine Politikerin.,0_short,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Annalena 1:=Baerbock 2:=ist 3:=eine 4:=Politikerin.,1,,,Annalena Baerbock is a politician.,"(p / politician :domain (p2 / person :name (n / name :op1 ""Annalena"" :op2 ""Baerbock"")))",1
1920,annalena-baerbock,Sie ist in der Partei die Grünen.,1_short,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sie 1:=ist 2:=in 3:=der 4:=Partei 5:=die 6:=Grünen.,2,"[[2,4],[5,6]]",,She is in the Green Party.,"(h / have-org-role-91 :ARG0 (s / she) :ARG1 (p / political-party :name (n / name :op1 ""Green"" :op2 ""Party"")))",1
1921,annalena-baerbock,Seit dem 8. Dezember 2021 die Außen-ministerin von Deutschland.,2_short,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Seit 1:=dem 2:=8. 3:=Dezember 4:=2021 5:=die 6:=Außen-ministerin 7:=von 8:=Deutschland.,0,,,"Since December 8, 2021, Foreign Minister of Germany.","(p / person :ARG0-of (h / have-org-role-91 :ARG1 (c / country :name (n / name :op1 ""Germany"")) :ARG2 (m / minister :topic (f / foreign))) :time (s / since :op1 (d / date-entity :year 2021 :month 12 :day 8)))",1
1922,annalena-baerbock,Annalena Baerbock ist Chefin der Partei die Grünen.,3_short,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Annalena 1:=Baerbock 2:=ist 3:=Chefin 4:=der 5:=Partei 6:=die 7:=Grünen.,2,"[[0,1,2,3],[7]]",,Annalena Baerbock is head of the Green Party.,"(h / head-01 :ARG0 (p / person :name (n / name :op1 ""Annalena"" :op2 ""Baerbock"")) :ARG1 (p2 / political-party :name (n2 / name :op1 ""Green"" :op2 ""Party"")))",1
1923,annalena-baerbock,Und sie war Kanzler-kandidatin.,4_short,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=sie 2:=war 3:=Kanzler-kandidatin.,1,,,And she was a candidate for chancellor.,(a / and :op2 (c / candidate :domain (s / she) :ARG2 (c2 / chancellor))),1
1924,annalena-baerbock,Kanzler-kandidatin für die Bundes-tags-wahl 2021.,5_short,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Kanzler-kandidatin 1:=für 2:=die 3:=Bundes-tags-wahl 4:=2021.,0,,,Chancellor candidate for the 2021 federal election.,(c / candidate :ARG0-of (h / have-org-role-91 :ARG2 (c2 / chancellor)) :purpose (e / elect-01 :mod (f / federal) :time (d / date-entity :year 2021))),1
1925,anonymitat,"Heute verwendet man das Wort oft für ""unerkannt""  Ein Mensch will nicht sagen, wer er ist.",0_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=Heute 1:=verwendet 2:=man 3:=das 4:=Wort 5:=oft 6:=für 7:=""unerkannt"" 8:=\newline 9:=Ein 10:=Mensch 11:=will 12:=nicht 13:=sagen, 14:=wer 15:=er 16:=ist.",0,,,"Today the word is often used to mean ""unrecognized."" A person does not want to say who he is.",(m / multi-sentence :snt1 (u / use-01 :ARG1 (w / word) :ARG2 (m2 / mean-01 :ARG1 w :ARG2 (r / recognize-01 :polarity -)) :frequency (o / often) :time (t / today)) :snt2 (w2 / want-01 :polarity - :ARG0 (p / person) :ARG1 (s / say-01 :ARG0 p :ARG1 p :domain p))),1
1926,anonymitat,Er sagt seinen Namen nicht.,1_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,0:=Er 1:=sagt 2:=seinen 3:=Namen 4:=nicht.,1,,,He doesn't say his name.,(s / say-01 :polarity - :ARG0 (h / he) :ARG1 (n / name :poss h)),1
1927,anonymitat,Er bleibt anonym.,2_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,0:=Er 1:=bleibt 2:=anonym.,1,,,He remains anonymous.,(r / remain-01 :ARG1 (h / he) :ARG3 (a / anonymous)),1
1928,anonymitat,"Wenn er einen Brief schreibt, unterschreibt er nicht.",3_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=Wenn 1:=er 2:=einen 3:=Brief 4:=schreibt, 5:=unterschreibt 6:=er 7:=nicht.",2,"[[0,1,3,4],[5,6,7]]",,"When he writes a letter, he doesn't sign it.",(s / sign-01 :polarity - :ARG0 (h / he) :ARG1 (l / letter) :time (w / write-01 :ARG0 h :ARG1 l)),1
1929,anonymitat,Er schreibt seinen Namen auch nicht auf den Brief.,4_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,0:=Er 1:=schreibt 2:=seinen 3:=Namen 4:=auch 5:=nicht 6:=auf 7:=den 8:=Brief.,1,,,He doesn't write his name on the letter either.,(w / write-01 :polarity - :ARG0 (h / he) :ARG1 (n / name :poss h) :location (l / letter) :mod (e / either)),1
1930,anonymitat,"Dann weiss niemand, wer den Brief geschrieben hat.",5_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=Dann 1:=weiss 2:=niemand, 3:=wer 4:=den 5:=Brief 6:=geschrieben 7:=hat.",2,"[[0,1,2],[3,5,6,7]]",,Then no one knows who wrote the letter.,(k / know-01 :ARG0 (n / no-one) :ARG1 (p / person :ARG0-of (w / write-01 :ARG1 (l / letter))) :mod (t / then)),1
1931,anonymitat,"Dafür kann es mehrere Gründe geben,  etwa:   er will etwas sagen, hat aber Angst, deswegen Ärger zu bekommen.",6_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=Dafür 1:=kann 2:=es 3:=mehrere 4:=Gründe 5:=geben, 6:=\newline 7:=etwa: 8:=\newline 9:= 10:=er 11:=will 12:=etwas 13:=sagen, 14:=hat 15:=aber 16:=Angst, 17:=deswegen 18:=Ärger 19:=zu 20:=bekommen.",4,"[[0,1,2,3,4,5],[10,11,12,13],[10,14,16],[17,18,19,20]]",,"There can be several reasons for this, such as: he wants to say something but is afraid of getting in trouble for it.",(p / possible-01 :ARG1 (r / reason :quant (s / several) :purpose (t / this) :example (c / contrast-01 :ARG1 (w / want-01 :ARG0 (h / he) :ARG1 (s2 / say-01 :ARG0 h :ARG1 (s3 / something))) :ARG2 (f / fear-01 :ARG0 h :ARG1 (ii / in-trouble-02 :ARG1 h :ARG2 s2))))),1
1932,anonymitat,"er will, dass die Leute das Gesagte wichtig nehmen, nicht seine Person.",7_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=er 1:=will, 2:=dass 3:=die 4:=Leute 5:=das 6:=Gesagte 7:=wichtig 8:=nehmen, 9:=nicht 10:=seine 11:=Person.",3,"[[0,1],[2,4,6,7,8],[9,10,11,7,8]]",,"he wants people to take what is said seriously, not who he is as a person.",(w / want-01 :ARG0 (h / he) :ARG1 (a / and :op1 (t / take-04 :ARG0 (p / person) :ARG1 (t2 / thing :ARG1-of (s / say-01)) :ARG2 (s2 / serious-01)) :op2 (t3 / take-04 :polarity - :ARG0 p :ARG1 t2 :ARG2 p :domain h))),1
1933,anonymitat,"Das Wort ""Anonymität"" kann auch heißen,   dass man in einer großen Menge von Menschen nicht mehr wichtig ist.",8_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=Das 1:=Wort 2:=""Anonymität"" 3:=kann 4:=auch 5:=heißen, 6:= 7:=\newline 8:=dass 9:=man 10:=in 11:=einer 12:=großen 13:=Menge 14:=von 15:=Menschen 16:=nicht 17:=mehr 18:=wichtig 19:=ist.",3,"[[1,2,3,4,5],[8,9,16,17,18,19],[12,13,14,15]]",,"The word ""anonymity"" can also mean that you are no longer important in a large crowd of people.",(p / possible-01 :ARG1 (m / mean-01 :ARG1 (w / word :mod (a / anonymous)) :ARG2 (ii / important-01 :ARG1 (y / you) :time (n / no-longer) :location (c / crowd :mod (l / large) :consist-of (p2 / person))) :mod (a2 / also))),1
1934,anonymitat,"Etwa:  (Beispiel)  ""In der Anonymität der großen Städte finden Einsame keine Hilfe""    Bei sehr alten Texten, bei denen man nicht weiß, von wem sie sind,  steht manchmal ""Anonymus"" darunter.",9_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=Etwa: 1:=\newline 2:=(Beispiel) 3:=\newline 4:=""In 5:=der 6:=Anonymität 7:=der 8:=großen 9:=Städte 10:=finden 11:=Einsame 12:=keine 13:=Hilfe"" 14:=\newline 15:= 16:=\newline 17:=Bei 18:=sehr 19:=alten 20:=Texten, 21:=bei 22:=denen 23:=man 24:=nicht 25:=weiß, 26:=von 27:=wem 28:=sie 29:=sind, 30:=\newline 31:=steht 32:=manchmal 33:=""Anonymus"" 34:=darunter.",0,,,"For example: (Example) ""Lonely people find no help in the anonymity of big cities."" Very old texts where you don't know who they are from sometimes have ""Anonymous"" written underneath them.",(m / multi-sentence :snt1 (e / exemplify-01 :ARG0 (f / find-01 :polarity - :ARG0 (p / person :mod (l / lonely)) :ARG1 (h / help-01) :location (a / anonymity :poss (c / city :mod (b / big))))) :snt2 (h2 / have-03 :ARG0 (t / text :mod (o / old :degree (v / very)) :location-of (k / know-01 :polarity - :ARG0 (y / you) :ARG1 (p2 / person :source t))) :ARG1 (w / write-01 :ARG1 (a2 / anonymous) :location (u / underneath :op1 t)) :frequency (s / sometimes))),1
1935,anonymitat,"Das Wort ""anonym"" ist ein Lehnwort aus dem Alt-Griechischen.",10_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=Das 1:=Wort 2:=""anonym"" 3:=ist 4:=ein 5:=Lehnwort 6:=aus 7:=dem 8:=Alt-Griechischen.",2,"[[5],[6,8]]",,The word “anonymous” is a loanword from ancient Greek.,"(l / loanword :source (l2 / language :name (n / name :op1 ""Greek"") :mod (a / ancient)) :domain (w / word :mod (a2 / anonymous)))",1
1936,anonymitat,anonym  bedeutet namenlos.,0_short,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,0:=anonym 1:=\newline 2:=bedeutet 3:=namenlos.,1,,,anonymous means nameless.,(m / mean-01 :ARG1 (a / anonymous) :ARG2 (n / nameless)),1
1937,anonymitat,Anonymität ist das dazugehörige Hauptwort.,1_short,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,0:=Anonymität 1:=ist 2:=das 3:=dazugehörige 4:=Hauptwort.,1,,,Anonymity is the associated noun.,(n / noun :ARG1-of (a / associate-01) :domain (a2 / anonymous)),1
1938,anonymous-gruppe,Anonymous-Gruppen machen Aktionen im Internet.,0_long,Internet|Computer,2015-02-25T20:52:12Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,0:=Anonymous-Gruppen 1:=machen 2:=Aktionen 3:=im 4:=Internet.,2,"[[0,1],[3,4]]",,Anonymous groups carry out activities on the Internet.,(c / carry-out-03 :ARG0 (g / group :mod (a / anonymous)) :ARG1 (a2 / activity-06) :location (ii / internet)),1
1939,anonymous-gruppe,Und im wirklichen Leben.,1_long,Internet|Computer,2015-02-25T20:52:12Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,0:=Und 1:=im 2:=wirklichen 3:=Leben.,0,,,And in real life.,(a / and :op2 (l / life :ARG1-of (r / real-04))),1
1940,anonymous-gruppe,Sie möchten politisch etwas verändern.,2_long,Internet|Computer,2015-02-25T20:52:12Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,0:=Sie 1:=möchten 2:=politisch 3:=etwas 4:=verändern.,2,"[[0,1,3,4],[2]]",,You want to change something politically.,(w / want-01 :ARG0 (y / you) :ARG1 (c / change-01 :ARG0 y :ARG1 (s / something) :manner (p / politics))),1
1941,anonymous-gruppe,"Wenn sie sich treffen, tragen sie manchmal Gesichts-masken.",3_long,Internet|Computer,2015-02-25T20:52:12Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,"0:=Wenn 1:=sie 2:=sich 3:=treffen, 4:=tragen 5:=sie 6:=manchmal 7:=Gesichts-masken.",2,"[[0,1,2,3],[4,5,6,7]]",,"When they meet, they sometimes wear face masks.",(w / wear-01 :ARG0 (t / they) :ARG1 (m / mask :mod (f / face)) :frequency (s / sometimes) :time (m2 / meet-03 :ARG0 t)),1
1942,anonymous-gruppe,Sie tragen die Gesichts-maske von Guy Fawkes.,4_long,Internet|Computer,2015-02-25T20:52:12Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,0:=Sie 1:=tragen 2:=die 3:=Gesichts-maske 4:=von 5:=Guy 6:=Fawkes.,2,"[[0,1],[4,5,6]]",,They wear Guy Fawkes' face mask.,"(w / wear-01 :ARG0 (t / they) :ARG1 (m / mask :mod (f / face) :poss (p / person :name (n / name :op1 ""Guy"" :op2 ""Fawkes""))))",1
1943,anonymous-gruppe,Anonymous-Gruppen gibt es auf der ganzen Welt.,5_long,Internet|Computer,2015-02-25T20:52:12Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,0:=Anonymous-Gruppen 1:=gibt 2:=es 3:=auf 4:=der 5:=ganzen 6:=Welt.,1,,,Anonymous groups exist all over the world.,(e / exist-01 :ARG1 (g / group :mod (a / anonymous)) :location (a2 / all-over :op1 (w / world))),1
1944,anonymous-gruppe,Anonymous ist ein Internet-phänomen.,6_long,Internet|Computer,2015-02-25T20:52:12Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,0:=Anonymous 1:=ist 2:=ein 3:=Internet-phänomen.,1,,,Anonymous is an internet phenomenon.,(p / phenomenon :mod (ii / internet) :domain (a / anonymous)),1
1945,anonymous-gruppe,"Die Anonymous-Gruppe sind verschiedene Menschen,   die zusammen gegen bestimmte Sachen protestieren.",0_short,Internet|Computer,2015-02-25T20:52:12Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,"0:=Die 1:=Anonymous-Gruppe 2:=sind 3:=verschiedene 4:=Menschen, 5:= 6:=\newline 7:=die 8:=zusammen 9:=gegen 10:=bestimmte 11:=Sachen 12:=protestieren.",3,"[[1,2,3,4],[8,9,11,12],[10,11]]",,The Anonymous group is different people who protest together against certain things.,"(p / person :ARG1-of (d / differ-02) :ARG0-of (p2 / protest-01 :ARG1 (t / thing :mod (c / certain)) :manner (t2 / together)) :domain (g / group :name (n / name :op1 ""Anonymous"")))",1
1946,anonymous-gruppe,Zum Beispiel gegen Zensur.,1_short,Internet|Computer,2015-02-25T20:52:12Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,0:=Zum 1:=Beispiel 2:=gegen 3:=Zensur.,0,,,For example against censorship.,(e / exemplify-01 :ARG0 (o / oppose-01 :ARG1 (c / censor-01))),1
1947,anonym,Eine Person ist anonym.,0_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2020-12-21T18:37:41Z,b6c01781fe786ad5f897a3a52a684275,0:=Eine 1:=Person 2:=ist 3:=anonym.,1,,,A person is anonymous.,(a / anonymous :domain (p / person)),1
1948,anonym,Also weiß niemand: Wer ist diese Person?,1_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2020-12-21T18:37:41Z,b6c01781fe786ad5f897a3a52a684275,0:=Also 1:=weiß 2:=niemand: 3:=Wer 4:=ist 5:=diese 6:=Person?,2,"[[0,1,2],[3,4,5,6]]",,So no one knows: who is this person?,(k / know-01 :ARG0 (n / no-one) :ARG1 (p / person :domain (a / amr-unknown) :mod (t / this))),1
1949,anonym,Erklärung in Leichter Sprache,2_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2020-12-21T18:37:41Z,b6c01781fe786ad5f897a3a52a684275,0:=Erklärung 1:=in 2:=Leichter 3:=Sprache,0,,,Explanation in plain language,(p / plan-01 :medium (l / language :mod (p2 / plain))),1
1950,anorexie,Warum kann es zur Anorexie kommen?: • Bei Krebs,0_long,Gesundheit,2013-11-19T10:00:18Z,4fb76af6644df80663ac679b7fa308cd,0:=Warum 1:=kann 2:=es 3:=zur 4:=Anorexie 5:=kommen?: 6:=• 7:=Bei 8:=Krebs,0,,,Why can anorexia occur?: • With cancer,(m / multi-sentence :snt1 (c / cause-01 :ARG0 (a / amr-unknown) :ARG1 (a2 / anorexia)) :snt2 (c2 / cause-01 :ARG0 (c3 / cancer) :ARG1 a2)),1
1951,anorexie,Warum kann es zur Anorexie kommen?: • Wegen einer Infektionskrankheit,1_long,Gesundheit,2013-11-19T10:00:18Z,4fb76af6644df80663ac679b7fa308cd,0:=Warum 1:=kann 2:=es 3:=zur 4:=Anorexie 5:=kommen?: 6:=• 7:=Wegen 8:=einer 9:=Infektionskrankheit,0,,,Why can anorexia occur?: • Because of an infectious disease,(m / multi-sentence :snt1 (c / cause-01 :ARG0 (a / amr-unknown) :ARG1 (p / possible-01 :ARG1 (a2 / anorexia))) :snt2 (c2 / cause-01 :ARG0 (d / disease :ARG0-of (ii / infect-01)))),1
1952,anorexie,Warum kann es zur Anorexie kommen?: • Bei einer Psychischen Störung,2_long,Gesundheit,2013-11-19T10:00:18Z,4fb76af6644df80663ac679b7fa308cd,0:=Warum 1:=kann 2:=es 3:=zur 4:=Anorexie 5:=kommen?: 6:=• 7:=Bei 8:=einer 9:=Psychischen 10:=Störung,0,,,Why can anorexia occur?: • In the event of a psychological disorder,(m / multi-sentence :snt1 (c / cause-01 :ARG0 (a / amr-unknown) :ARG1 (p / possible-01 :ARG1 (a2 / anorexia))) :snt2 (e / event :mod (d / disorder :mod (p2 / psychology)))),1
1953,anorexie,Warum kann es zur Anorexie kommen?: • Wegen einer Nebenwirkung von einem Medikament,3_long,Gesundheit,2013-11-19T10:00:18Z,4fb76af6644df80663ac679b7fa308cd,0:=Warum 1:=kann 2:=es 3:=zur 4:=Anorexie 5:=kommen?: 6:=• 7:=Wegen 8:=einer 9:=Nebenwirkung 10:=von 11:=einem 12:=Medikament,0,,,Why can anorexia occur?: • Because of a side effect of a medication,(m / multi-sentence :snt1 (c / cause-01 :ARG0 (a / amr-unknown) :ARG1 (p / possible-01 :ARG1 (a2 / anorexia))) :snt2 (c2 / cause-01 :ARG0 (e / effect-03 :ARG0 (m2 / medication) :mod (s / side)))),1
1954,anorexie,Anorexie ist ein Fachbegriff und ein Kunstwort.,4_long,Gesundheit,2013-11-19T10:00:18Z,4fb76af6644df80663ac679b7fa308cd,0:=Anorexie 1:=ist 2:=ein 3:=Fachbegriff 4:=und 5:=ein 6:=Kunstwort.,2,"[[3],[6]]",,Anorexia is a technical term and a made-up word.,(a / and :op1 (t / term :mod (t2 / technical) :domain (a2 / anorexia)) :op2 (w / word :ARG1-of (m / make-up-10) :domain a2)),1
1955,anorexie,Bei einer Anorexie hat man keine Lust etwas zu essen.,0_short,Gesundheit,2013-11-19T10:00:18Z,4fb76af6644df80663ac679b7fa308cd,0:=Bei 1:=einer 2:=Anorexie 3:=hat 4:=man 5:=keine 6:=Lust 7:=etwas 8:=zu 9:=essen.,2,"[[0,2,3,4,5,6],[7,8,9]]",,"When you have anorexia, you don't feel like eating anything.",(f / feel-06 :polarity - :ARG0 (y / you) :ARG1 (e / eat-01 :ARG0 y :ARG1 (a / anything)) :time (h / have-03 :ARG0 y :ARG1 (a2 / anorexia))),1
1956,anorexie,"Wenn die Anorexie länger geht,  verschwindet auch der Hunger.",1_short,Gesundheit,2013-11-19T10:00:18Z,4fb76af6644df80663ac679b7fa308cd,"0:=Wenn 1:=die 2:=Anorexie 3:=länger 4:=geht, 5:=\newline 6:=verschwindet 7:=auch 8:=der 9:=Hunger.",2,"[[0,2,3,4],[6,7,9]]",,"If the anorexia lasts longer, hunger also disappears.",(d / disappear-01 :ARG1 (h / hunger-01) :mod (a / also) :condition (l / last-01 :ARG1 (a2 / anorexia) :ARG2 (l2 / long-03 :ARG1 a2 :ARG2-of (h2 / have-degree-91 :ARG1 a2 :ARG3 (m / more))))),1
1957,anrainer,Ein Anrainer kann auch ein Land sein.,0_long,Recht_und_Gesetz,2014-04-18T14:19:03Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Ein 1:=Anrainer 2:=kann 3:=auch 4:=ein 5:=Land 6:=sein.,1,,,A neighboring country can also be a country.,(p / possible-01 :ARG1 (c / country :ARG1-of (n / neighbor-01) :domain (c2 / country) :mod (a / also))),1
1958,anrainer,Das ist ein: • Anrainerstaat,1_long,Recht_und_Gesetz,2014-04-18T14:19:03Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Das 1:=ist 2:=ein: 3:=• 4:=Anrainerstaat,1,,,This is a: • riparian state,(s / state :mod (r / riparian) :domain (t / this)),1
1959,anrainer,Ein Anrainer ist ein Nachbar.,0_short,Recht_und_Gesetz,2014-04-18T14:19:03Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Ein 1:=Anrainer 2:=ist 3:=ein 4:=Nachbar.,1,,,A resident is a neighbor.,(n / neighbor :domain (p / person :ARG0-of (r / reside-01))),1
