UMAP0,UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,sent-id
9.618891,8.332776,8.7884655,9.1688795,1.7149934,6.9954076,4.2504625,-0.52154773,-0.41872704,0.6718943,27249
9.289316,7.777129,8.555004,9.261134,1.9351348,6.8331375,4.8042784,-0.024829157,0.002686256,0.7600384,27250
9.3281975,7.825355,8.580375,9.255108,1.8661716,6.864515,4.7468896,-0.084486835,0.0072003477,0.7498044,27251
9.166257,7.929201,8.389552,8.91116,2.1338258,7.322564,4.7292566,-0.13344553,-0.52648854,0.43916446,27252
9.458323,8.704343,8.300121,8.368027,2.3290539,8.167357,4.596506,0.5836904,-0.05241319,1.3785299,27253
9.333057,8.343776,8.755715,8.044386,2.9563909,7.884842,4.474588,0.008810055,-1.3876119,0.7168307,27254
9.391842,8.749087,8.352371,8.1146345,2.8447819,8.019151,4.326632,0.7264279,-0.9737737,1.3227644,27255
9.381901,8.684964,8.364728,8.157314,2.7376864,7.9222784,4.2970667,0.69265664,-1.0214258,1.2497402,27256
9.012779,7.538275,8.490441,8.102156,2.3267148,7.4746366,4.475914,0.5309835,-1.0616487,0.5625132,27257
9.480544,8.778331,8.295107,8.395852,2.401954,8.1545,4.586516,0.6084379,-0.032379247,1.4813054,27258
9.448762,8.669427,8.308614,8.360227,2.280544,8.161486,4.6003547,0.5570165,-0.028435504,1.3351066,27259
9.210352,8.260898,8.28853,8.671932,2.4890401,7.689184,4.8101807,0.23816903,-0.45134547,0.94059694,27260
9.334512,8.351849,8.748629,8.05171,2.9467893,7.8847356,4.4683948,0.0031875737,-1.3905996,0.7111865,27261
9.3672695,8.689852,8.367412,8.097873,2.8350272,7.9925365,4.3318305,0.7126004,-1.0291605,1.252457,27262
9.4214945,8.805107,8.347088,8.166783,2.816975,7.992111,4.2993975,0.6731961,-0.9919185,1.3094845,27263
9.831763,9.907714,8.1378145,9.069038,3.6468172,7.5768642,4.3806505,1.111787,-0.069032036,2.7222176,27264
9.733472,9.61766,8.209955,8.8742285,3.5913649,7.8032517,4.5154467,1.1011837,0.10400985,2.6661038,27265
9.317662,8.25049,8.652437,8.316608,2.6321516,7.860209,4.595368,-0.07122112,-0.8784728,0.90278536,27266
9.190252,8.089806,8.431306,8.698416,2.8631158,7.4571986,4.9625273,0.41060567,-0.38440126,1.2873008,27267
9.174674,8.023285,8.450789,8.763855,2.8682349,7.3506417,4.996544,0.38351876,-0.37687004,1.2480419,27268
9.923307,9.901328,8.22438,9.109892,3.19572,7.307531,4.0190353,0.8892986,-0.44840497,2.4449596,27269
9.257275,8.02188,8.39876,9.001903,2.296738,7.0531077,4.7813296,0.35420075,-0.3063554,0.93834424,27270
9.480191,8.581631,8.52018,8.52583,2.281875,7.6464624,4.106562,0.0757143,-0.94127804,1.046789,27271
9.451043,8.496618,8.608964,8.454755,2.2278652,7.65841,4.088545,-0.2386636,-1.2852781,0.6999213,27272
10.023216,9.256581,8.573983,9.212196,1.8242968,6.9191256,3.7579877,0.51928276,-0.3511469,1.988902,27273
9.984078,9.710558,8.4107065,8.961621,2.3228457,7.740605,3.7656317,0.30986914,-0.4230744,2.427075,27274
9.696244,8.274414,9.052815,8.592427,1.9191,7.345577,4.034469,-0.30037653,-0.36001945,0.9965505,27275
9.708082,8.381491,8.953207,8.735477,1.9602408,6.7951617,3.7601624,0.07571206,-1.0589774,1.079052,27276
9.526358,8.286594,8.897328,8.3853655,2.0833898,7.6296806,4.1070666,-0.42311043,-0.95717233,0.66565275,27277
9.76096,8.596218,8.8457365,8.85763,1.879627,7.4351664,4.0581536,-0.1219591,-0.15363146,1.6243256,27278
9.776296,8.717247,8.827616,8.827429,1.9098204,7.552963,3.9820766,-0.23550299,-0.3133414,1.613854,27279
9.6277485,8.204585,8.869975,8.726217,1.7513382,7.370112,4.180714,-0.02862679,-0.09030652,1.3624297,27280
9.194018,7.872589,8.530104,7.983267,1.9409084,7.989318,4.3156323,0.12703702,-0.6963506,0.43717998,27281
9.674123,8.29935,9.06091,8.541471,2.0990076,7.422753,4.0940213,-0.32843062,-0.4127395,0.97127163,27282
9.221858,8.024675,8.448798,8.52146,2.1605008,7.6097145,4.513375,0.12202038,-0.59705627,0.6692778,27283
9.63617,8.308198,9.009011,8.469767,2.1194289,7.5206943,4.1214495,-0.3210731,-0.46788827,0.88595027,27284
9.190937,8.009893,8.413475,8.560346,2.206323,7.607887,4.555001,0.1339221,-0.5824884,0.6901754,27285
9.644698,9.523145,8.16696,8.680075,3.7205222,7.832722,4.5700297,1.335707,-0.022908118,2.6131666,27286
9.64911,8.354663,8.822816,8.853741,1.9771904,7.205923,4.171837,0.07813067,-0.24857709,1.498713,27287
9.995424,10.058672,8.210109,9.126183,3.1751297,7.275585,3.873513,0.9382517,-0.5299159,2.5599997,27288
9.411967,8.565621,8.381982,8.65449,2.155621,7.517934,4.0532823,-0.07269947,-1.192054,0.698237,27289
9.684392,8.337725,8.896617,8.777866,1.8266138,7.3691735,4.135215,-0.10441063,-0.11712713,1.4252328,27290
9.765797,9.091438,8.539337,8.723163,2.113178,7.198676,3.6508427,0.2321512,-1.4390526,1.177579,27291
9.702434,8.364426,8.867384,8.797198,1.7420616,7.399287,4.1314178,-0.05714506,-0.019149723,1.5029628,27292
9.793758,8.696361,8.832692,8.878198,1.8548356,7.4479527,3.9617841,-0.1780083,-0.27147773,1.6440626,27293
9.826944,9.718985,8.279481,8.675435,2.6752813,7.345685,3.266331,0.28219905,-1.8267415,1.2083998,27294
9.573615,8.770436,8.412708,8.691731,2.484146,6.886306,3.855932,0.9485063,-1.5188384,1.6160939,27295
9.820218,9.714546,8.28289,8.65632,2.6760614,7.3916316,3.2839513,0.23877868,-1.7979404,1.1594661,27297
9.368492,8.217115,8.58352,8.426232,2.291843,7.5505257,4.3457227,0.41552153,-0.6217858,1.0017655,27298
9.569979,8.873542,8.436594,8.486828,2.4571414,7.3640633,3.7476192,0.5130337,-1.4907159,1.3283013,27299
9.868962,9.851659,8.234554,8.668705,2.6470525,7.294275,3.0223694,0.23763719,-2.0344095,1.1051073,27300
9.831692,9.676842,8.293525,8.699285,2.5525517,7.3673015,3.314539,0.28072342,-1.8120563,1.2872105,27301
9.059044,6.775978,8.722142,8.92013,1.9260057,5.9005694,4.547225,1.4376212,-0.7010868,2.0200984,27302
10.024362,10.207076,8.190532,9.037475,3.2212367,7.1314383,3.459411,0.87440073,-1.0925907,2.2954185,27303
9.778317,9.2648,8.400985,8.71116,2.5105739,6.9343166,3.3786485,0.8718473,-1.6947566,1.8332609,27304
9.257706,8.154843,8.461632,8.412601,2.2396262,7.798643,4.53372,0.064923264,-0.6684884,0.73369193,27305
9.1151705,7.847684,8.379584,8.895652,2.274907,7.1746836,4.719241,0.010349463,-0.7086669,0.44905195,27306
9.12599,7.9495983,8.330129,8.769643,2.3067806,7.48166,4.771671,0.06963394,-0.46722543,0.61356324,27307
9.231757,8.15253,8.622089,8.514349,2.5341883,7.543331,4.487512,-0.43054542,-1.4248399,0.25054252,27308
9.762305,10.006673,8.042106,8.955572,4.2099752,7.7482395,4.6248245,1.5314159,0.20638247,3.0904913,27309
9.329959,8.202241,8.530864,8.322229,2.1225731,7.9571133,4.4865117,0.064845935,-0.46332422,0.8801526,27310
9.530243,9.210801,8.199219,8.60659,2.374731,7.563309,3.4340413,-0.18489312,-1.985409,0.5590562,27312
9.710146,8.392433,8.769009,9.124411,1.7367612,6.8763537,4.121872,0.066723466,-0.11792225,1.2945684,27315
9.755367,9.984388,8.05686,8.9232645,4.1809015,7.765964,4.6263256,1.5431801,0.20702407,3.0903506,27317
9.587117,9.289327,8.272578,8.051032,3.138838,8.254257,4.223825,1.0566819,-0.6731898,1.9659336,27318
9.589258,9.281451,8.27432,8.041683,3.182554,8.270082,4.2913613,1.145794,-0.5477383,2.0622678,27319
9.883314,9.614689,8.30341,8.91797,2.7238777,6.993485,3.4564173,0.93563783,-1.3203835,2.2247353,27320
9.8539715,9.526233,8.397242,8.658318,2.374991,7.2719836,3.1905792,0.29234436,-1.6218706,1.3121436,27321
9.176959,7.9002366,8.485332,9.177242,2.658938,6.9793177,5.0570216,-0.009469876,-0.17865933,0.76401055,27324
9.12377,7.7790103,8.516961,9.058712,2.639975,6.9680076,4.996735,-0.040814232,-0.45171,0.5973469,27325
9.395804,8.500249,8.445757,9.063279,3.0017884,7.246109,4.883374,0.31750506,-0.0772699,1.3928214,27326
9.355849,8.5889015,8.373527,8.56512,3.0288324,7.679378,4.6434913,0.59616554,-0.48992816,1.472175,27327
9.164928,7.8689537,8.487108,9.135974,2.610872,7.0082498,5.023909,-0.025923455,-0.23809804,0.7142889,27328
9.708353,9.728655,8.14045,8.96296,3.90088,7.6827745,4.5726895,1.2972935,0.09601712,2.857319,27329
9.640323,8.02783,9.118005,9.110989,2.0663567,6.5840445,4.2418613,-0.39909583,-0.37756208,0.7772019,27330
9.308679,8.052251,8.57447,9.254645,2.6582103,6.913565,4.981685,-0.012075779,-0.038719412,0.95586795,27332
9.597132,8.220054,8.8998375,9.217746,2.130682,6.763931,4.3882413,-0.3811957,-0.3228374,0.84265774,27333
9.65541,8.159783,9.038719,9.0682745,1.9599961,6.7809052,4.2143884,-0.34284076,-0.408884,0.9559899,27334
9.538123,8.085966,8.907727,9.231266,2.2361584,6.694304,4.5119896,-0.31770888,-0.24654694,0.84016067,27335
9.426587,8.485608,8.686372,8.322444,2.6543994,7.6230774,4.2179737,-0.07650407,-1.4028093,0.7099791,27336
9.680415,8.053391,9.1365385,9.146927,1.7787936,6.6389794,4.1883507,-0.4540725,-0.44054425,0.91296005,27337
9.6125965,8.436391,8.655203,8.923939,1.8187011,6.8267894,4.175757,0.40401542,-1.1848353,1.1771204,27338
9.316377,7.9280725,8.670328,8.584678,2.2675123,7.3822613,4.555463,0.305989,-0.36107907,1.1137257,27339
9.575746,7.918162,8.98193,9.192938,1.9252783,6.485479,4.4045367,-0.06279448,-0.20112367,0.94285095,27340
9.300062,8.338902,8.660562,8.415123,2.4645615,7.810766,4.3648214,-0.6842867,-1.6213812,0.2497904,27341
9.782828,9.491061,8.35301,9.071809,3.0482938,7.027255,4.011452,0.3584613,-0.9629863,1.2582433,27342
9.209376,7.9550257,8.491972,9.211733,2.6880891,6.9498863,5.0478187,0.017984848,-0.14493434,0.8264259,27343
9.17341,7.953809,8.432066,9.13958,2.7231479,6.97826,4.9952497,0.13672909,-0.29533988,0.84509426,27344
9.28448,8.025758,8.537661,9.2609625,2.5845578,6.9183145,4.9840307,-0.034248196,-0.07444082,0.855357,27345
9.525675,8.795288,8.424578,9.131333,3.0899165,7.191092,4.774604,0.43826666,-0.029644843,1.6254387,27346
9.2245655,7.9804316,8.495278,9.224406,2.7154262,6.945994,5.0589266,0.04755654,-0.09563939,0.8926615,27347
9.117722,7.1643314,8.617061,8.867603,2.117773,6.6009593,5.038838,1.1183423,0.13593532,1.7498323,27349
9.109794,7.127477,8.616379,8.855002,2.0984457,6.581136,5.0421567,1.1687497,0.1390548,1.7820948,27350
9.457373,8.305451,8.461533,8.456351,1.4406319,8.043247,4.39733,0.08983539,0.05339165,0.9839761,27352
9.137247,7.217245,8.603149,8.85564,2.0896313,6.669966,5.037128,1.1094947,0.18754824,1.7667587,27353
9.131865,7.1889663,8.61158,8.854847,2.086349,6.6396427,5.034002,1.1288711,0.17428462,1.7754462,27354
9.340237,7.774848,8.646874,8.645516,1.9855435,7.2120285,4.6618505,0.7006184,0.007864006,1.551799,27355
9.990591,9.459796,8.531975,8.966369,1.8319343,7.7093673,3.6935859,0.029729906,-0.40355316,2.0802393,41993
9.897059,9.366127,8.425145,8.947568,2.2566016,7.306561,3.8122008,0.66292435,-0.64939225,2.1511927,41994
9.896767,9.538515,8.42885,8.754714,2.117086,7.8051023,3.5287144,0.09387073,-1.0210788,1.9729929,41995
9.890859,9.604012,8.343603,8.883861,2.872888,6.730785,3.2912774,1.0569717,-1.693808,2.1165292,41996
9.869324,9.423988,8.508324,8.633117,1.9293804,8.17104,3.6562693,-0.29353565,-0.7884308,1.7393862,41997
9.722,9.5742035,8.262542,8.17915,3.2186112,8.402668,4.3646274,1.0978987,-0.17958233,2.3275201,41998
10.099742,10.077569,8.3347,9.053722,2.4726965,7.6667385,3.5680811,0.37125593,-0.54524916,2.6018908,41999
9.89907,9.513387,8.47055,8.694201,1.9044005,8.042567,3.4923809,-0.26558894,-1.015781,1.7492405,42000
9.89125,9.488425,8.484954,8.698861,1.9018794,8.074388,3.5461702,-0.29798174,-0.9430207,1.7480878,42001
10.019006,9.779963,8.428426,8.893928,2.11728,7.9064465,3.5823102,0.046803877,-0.60386217,2.2621408,42002
9.4431715,8.609654,8.616326,8.2258,2.7107742,7.8583984,4.293246,0.052995455,-1.2101119,0.8638552,42003
9.279972,8.349879,8.342815,8.732071,2.3638306,7.319208,4.3603826,0.105185606,-1.2736887,0.62741375,42004
9.785292,10.019367,8.025308,9.0035715,4.224705,7.72214,4.6374474,1.4810829,0.21011256,3.073927,42005
9.261904,8.330036,8.358987,8.795858,2.8679624,7.505736,4.8432493,0.3308908,-0.38499865,1.1230649,42006
9.606504,9.527815,8.130401,8.707748,3.8807173,7.8983817,4.662052,1.2876096,0.03881092,2.534878,42007
9.283307,8.394126,8.395193,8.545286,2.7963834,7.8111343,4.729835,0.31225583,-0.47188643,1.1815609,42008
9.325612,8.307789,8.779457,8.057511,2.9785378,7.846628,4.493758,-0.015434875,-1.4214394,0.71020144,42009
9.259203,7.8859253,8.584083,8.455668,2.570143,6.5831842,4.042399,1.0801215,-1.7769023,1.4037659,42011
9.993471,9.99403,8.225656,9.181181,3.0682085,7.2558956,4.001865,0.9751271,-0.42359412,2.636489,42012
9.693964,8.952523,8.277266,8.795653,1.6091524,7.1698976,4.3547773,1.1431446,-1.9200249,1.7931074,42013
9.598023,9.038173,8.362653,8.472593,2.8427646,7.75186,4.361976,0.8880507,-0.55968356,1.8472762,42014
9.657915,8.91992,8.284199,8.762975,1.7690487,7.228196,4.3852673,1.1319702,-1.7528421,1.8245567,42015
9.655227,8.932304,8.25177,8.747285,1.6318537,7.2356358,4.408341,1.1671824,-1.9318472,1.7755615,42016
9.122339,7.801188,8.551065,8.771338,2.4568686,7.1071844,4.70131,-0.14576507,-1.1008729,0.30256602,42017
9.12483,7.8733025,8.565258,8.696656,2.540891,7.2200885,4.661259,-0.2559679,-1.2239276,0.21873522,42018
9.639837,8.895726,8.313195,8.737292,1.8008866,7.23732,4.2302623,0.95445895,-1.8578061,1.7346808,42020
9.214684,7.9050245,8.519927,8.320532,2.586612,6.888936,4.1494164,1.0371382,-1.516682,1.2034253,42021
9.75585,9.207943,8.428251,8.757948,1.9067807,7.766212,3.8097064,0.026032219,-1.283486,1.6667917,42022
9.013864,7.4565067,8.497396,8.572084,2.4166496,6.751899,4.4592385,0.666115,-1.3995831,0.9018678,42023
9.17477,7.987922,8.582509,8.489862,2.4750357,7.4093804,4.4363074,-0.18094744,-1.4520086,0.41232166,42024
9.64296,8.460784,8.790354,8.857389,1.8876708,6.980678,3.9398658,-0.09120338,-1.1601897,0.98032033,42025
9.63806,9.066077,8.358156,8.467882,2.709867,7.791023,4.3715105,0.96138465,-0.4611657,1.9631473,42027
9.666217,8.937699,8.253183,8.766441,1.6094315,7.2156153,4.402288,1.1723644,-1.9377482,1.7874181,42028
9.883168,8.368805,9.25461,8.861242,1.7966146,6.712908,3.700949,-0.3444429,-0.5972504,0.9740206,42029
9.99236,8.603579,9.005932,9.042588,1.5173848,5.8758574,3.5536335,1.3417299,-0.76418585,1.9005463,42030
10.209675,8.777429,9.196965,9.127747,1.244323,5.3881617,3.2189267,1.6734235,-0.8890248,1.9430718,42031
9.033973,6.6939945,8.732734,8.920866,1.9104594,5.8534627,4.5672183,1.4530236,-0.70008725,2.0025504,42032
9.696331,9.408503,8.234816,8.783798,3.2782004,7.4637046,4.242609,1.2476904,-0.45430756,2.5006497,42033
10.150864,8.820519,9.078643,9.12153,1.4268746,5.6358824,3.373226,1.568909,-0.77781165,2.0423925,42034
9.867609,8.3356695,9.199867,8.945559,1.7047726,6.3811913,3.685858,0.008626825,-0.90581733,1.0616455,42035
9.815999,8.322003,9.146588,8.938804,1.8001921,6.4818115,3.7580638,-0.061721206,-0.8940998,1.034322,42036
9.54055,7.8018003,9.028522,9.014923,1.6258284,6.6501675,4.1748285,-0.445438,-0.7031099,0.4639631,42037
9.6526575,9.596862,8.141937,8.711221,3.8212764,7.8906536,4.606663,1.3099291,0.03913827,2.6303732,42039
9.712847,9.730874,8.128527,8.908107,3.8908958,7.767181,4.5932717,1.278364,0.097868204,2.7733366,42040
9.747043,9.832652,8.098461,8.957689,3.972622,7.7267275,4.581057,1.3363366,0.107991785,2.8462155,42041
9.663856,9.610182,8.144669,8.714539,3.8045797,7.8904095,4.5935802,1.3104981,0.041115932,2.6507914,42043
9.204748,8.131496,8.339133,8.936823,2.6894577,7.3453608,4.9254026,0.28349167,-0.24564834,1.0224642,42044
9.789735,9.9951515,8.037552,9.028979,4.199156,7.695745,4.6194854,1.4472125,0.15781754,3.0151412,42045
9.594455,9.496062,8.139512,8.698277,3.856595,7.8880453,4.6624126,1.2660245,0.0195441,2.4883718,42046
9.283738,8.31188,8.433945,8.555057,2.7582881,7.700992,4.7179666,0.38584423,-0.47380415,1.2767758,42047
9.064404,7.380583,8.612442,8.296414,2.5094235,6.2131186,3.9812653,1.3967166,-2.1356218,1.1968637,42051
9.692017,9.747283,8.103092,8.784361,3.956523,7.8596687,4.6128817,1.4002062,0.10858692,2.796893,42052
9.245123,8.689043,8.214822,8.486841,2.586935,8.072927,4.274477,-0.13199085,-1.3126286,0.89529467,42053
9.190506,7.92414,8.540412,8.341907,2.6425169,7.455677,4.535585,0.58510876,-0.7624053,1.0898093,42054
9.972622,9.662605,8.496574,8.603962,2.1203344,8.266754,3.7270179,-0.0075174975,-0.4575718,2.1280658,42055
9.96734,9.652695,8.498631,8.585991,2.129577,8.281628,3.7402647,0.0011943489,-0.44941655,2.1203523,42056
10.082367,9.971108,8.384361,8.999357,2.279875,7.84116,3.596798,0.1795963,-0.47554037,2.5298774,42057
9.89099,9.431882,8.519279,8.759375,1.8432553,8.018388,3.5768645,-0.35671705,-0.9088284,1.7302375,42058
9.6470785,9.041415,8.386211,8.841413,2.099906,7.2180033,3.8511863,0.21562058,-1.9141384,1.1862606,42059
9.897002,9.458412,8.510942,8.74454,1.8468719,8.022068,3.5395222,-0.3472782,-0.95893735,1.731011,42061
9.984552,9.456933,8.529997,8.953255,1.8149468,7.7373877,3.6924317,0.0042625084,-0.42372644,2.0537724,42064
9.970053,9.534945,8.503521,8.88579,1.899643,7.8981533,3.6686664,-0.08454291,-0.52377784,2.053025,42065
10.017953,9.748901,8.459857,8.878631,2.069739,7.97313,3.608326,-0.046607975,-0.5517816,2.2346241,42067
10.09343,10.072121,8.325333,9.090281,2.5151203,7.662691,3.6454594,0.42322558,-0.44047862,2.701363,42068
8.980912,7.4032173,8.463907,8.691175,2.342777,6.683615,4.4730864,0.5851199,-1.4899234,0.8835547,42069
9.610843,8.787686,8.389483,8.920257,2.3912058,7.0316906,4.2042437,0.9915818,-0.73291725,2.1229374,42071
9.726303,8.457382,8.837163,8.921118,1.7594969,7.308786,4.123132,-0.087501615,-0.07466531,1.519022,42072
9.8115015,8.720882,8.561147,9.094415,1.585709,7.1653805,4.1445923,0.5753301,0.19328773,2.0171213,42073
9.434129,7.133177,9.069566,9.180219,1.488736,5.880998,4.214316,0.62729114,-0.27959862,1.6587871,42074
9.325899,6.674439,9.183326,9.175929,1.2660085,5.6859536,4.2926655,0.46681026,-0.15994693,1.2799671,42075
9.400505,8.870916,8.261038,8.586624,2.2599657,7.652904,3.7151854,-0.3714953,-1.8445288,0.37515706,42076
9.669629,7.907879,9.131196,9.101002,1.6397512,6.701266,4.206617,-0.302362,-0.10531926,1.1335549,42077
9.531637,7.622291,9.14643,9.119033,1.6207898,6.5495634,4.3604116,-0.45452973,-0.26355553,0.6441059,42078
9.571931,8.682031,8.399252,8.914096,2.3454792,7.0397606,4.2590947,0.9581922,-0.70286405,2.069348,42079
9.360907,8.058568,8.583843,8.482394,2.418203,6.269678,3.6255367,1.2033333,-2.337793,1.3129609,42080
9.423159,8.807179,8.250833,8.694822,2.3342009,7.521847,3.922815,0.037543546,-1.4442625,0.83860946,42081
9.678132,8.789504,8.635487,8.840604,1.7877734,7.567401,3.9034288,-0.4516495,-0.8495321,0.99669677,42082
9.33275,8.605927,8.383763,8.559053,2.2417848,7.8003063,4.0526257,-0.4486387,-1.5808008,0.5039808,42083
10.079456,10.170831,8.237654,9.127126,2.9993756,7.243453,3.5930195,0.8936323,-0.7805727,2.7153249,42084
9.929031,9.742263,8.294307,8.921825,2.8082607,7.293211,3.6669662,0.93095016,-0.9151442,2.4621172,42085
9.983719,9.884114,8.291442,8.929046,2.9471214,6.9253263,3.319551,1.0484303,-1.4784904,2.3724926,42086
9.870768,9.549775,8.4325485,8.872667,3.2610288,6.370723,3.2687762,1.1989676,-1.9476676,2.03042,42087
10.028892,10.055625,8.255263,8.975996,2.938857,7.045594,3.2762656,0.8141979,-1.2756543,2.1205075,42088
10.076907,10.183507,8.226678,9.155012,3.0425246,7.2070513,3.644266,0.9368579,-0.7394326,2.7265587,42090
9.818331,9.940108,8.105095,8.621234,3.83937,7.9693346,4.4649544,1.6642292,0.19051181,3.153399,42091
9.80987,9.905306,8.113408,8.612764,3.8039112,7.95562,4.459442,1.6474957,0.16375665,3.1205852,42092
9.301072,7.8388424,8.387078,8.911917,2.15954,6.5983453,4.5359325,1.690081,-0.8150066,2.750197,42093
9.760504,9.96836,8.058369,8.848344,4.1161423,7.85919,4.6251745,1.5422907,0.25948164,3.0940237,42094
9.600889,9.524581,8.130508,8.717113,3.8913865,7.894352,4.6715302,1.2732524,0.046323307,2.5152938,42095
9.061716,6.9892864,8.586847,8.871284,2.1453788,6.0488415,4.599791,1.6869807,-0.75177073,2.323542,42096
9.652071,9.287327,8.284955,8.481336,2.9382267,8.06316,4.364441,0.8498617,-0.33280772,2.1423607,42098
9.72667,9.201422,8.474688,8.795427,1.9959109,7.6813517,3.7409017,-0.36414027,-1.3885443,1.0821435,42100
9.187383,8.025553,8.406726,8.639319,2.2497087,7.61195,4.6746974,0.05144014,-0.54554033,0.6685727,42102
9.302694,8.189288,8.477578,8.543496,2.1841793,7.698436,4.562306,0.078580484,-0.5576209,0.75427926,42103
9.697874,9.150262,8.435299,8.708536,2.4017127,7.2531295,3.5802224,0.25430736,-1.5481066,1.2685711,42104
9.745999,9.59774,8.193732,8.788732,3.4877365,7.582598,4.3582177,1.3787171,-0.16341844,2.74271,42107
9.508674,8.9122505,8.378487,8.40035,2.9995546,7.822161,4.3867702,0.82220024,-0.59372455,1.8207264,42108
9.262902,8.173341,8.499071,8.158723,2.6480303,7.541637,4.2575192,0.70387226,-1.133653,1.1554949,42110
9.362828,8.306358,8.448266,8.693356,2.32098,7.341824,4.3222313,0.30869636,-0.6755895,1.0760612,42111
9.513192,8.993734,8.326363,8.411917,2.8588,8.030213,4.384631,0.6345978,-0.64981234,1.7755703,42112
9.755871,9.951363,8.065288,8.92132,4.1014695,7.6980524,4.569855,1.5534778,0.1465867,3.0831068,42114
9.711397,8.382455,8.748645,9.026529,1.965322,6.698614,4.045032,0.6882199,-0.1828437,1.8998749,42115
9.662556,9.009698,8.322141,8.916742,2.4931197,6.8668685,3.7637177,1.0871509,-1.2956355,2.2953298,42116
9.744016,9.845855,8.101361,8.938202,3.970953,7.70624,4.5609074,1.4084952,0.1170732,2.951108,42117
9.795498,9.924078,8.097141,8.866173,3.8913143,7.7161775,4.4797783,1.5111847,0.10652596,3.0409758,42119
9.085523,7.1315084,8.529673,8.890218,2.1728978,6.1266613,4.580192,1.7237387,-0.8445803,2.4494648,42120
9.732092,9.215221,8.316729,8.858187,1.9716377,7.0432186,3.679108,0.53266567,-2.2483368,1.3842506,42121
9.127617,7.963469,8.330835,8.876344,2.3329034,7.1669197,4.6446986,0.04649923,-0.8972002,0.39914334,42122
9.675374,9.045042,8.232983,8.862985,1.750556,6.9853,4.017879,0.90035945,-2.3659432,1.4741662,42123
9.670005,8.788258,8.437257,8.807675,1.864657,6.6304836,3.7683496,0.96860635,-2.3195572,1.5384203,42124
9.630569,8.94821,8.239387,8.85752,1.8178879,6.960966,4.050704,0.87677294,-2.3189464,1.4125022,42125
10.120342,10.020003,8.259096,9.383032,2.6651654,6.857391,4.098951,1.3545808,-0.4547482,2.8911006,42126
9.6892395,8.810457,8.459286,8.814095,1.8651098,6.6334023,3.7333324,0.9406016,-2.2586129,1.5598916,42127
9.78894,9.099422,8.236596,8.93645,1.3238231,7.0694766,4.3313384,1.2229337,-2.0845697,1.8779936,42128
9.7781315,9.097057,8.219746,8.926953,1.3123944,7.075932,4.3417726,1.2371924,-2.1310604,1.8667336,42129
9.615197,8.766044,8.338462,8.810559,1.9080831,7.000961,4.2583222,1.0855293,-1.5154052,1.6830852,42130
9.7247715,8.966734,8.278053,8.879616,1.5081918,7.041386,4.286919,1.1708709,-1.9243609,1.820684,42131
9.753486,9.059782,8.214857,8.88596,1.3703898,7.0914474,4.3231373,1.1979448,-2.161905,1.8076591,42132
9.719163,8.85973,8.520449,8.751049,2.254926,6.580636,3.4685605,1.0801206,-1.7124741,1.8557338,42133
9.688052,9.057709,8.226712,8.842482,1.6930978,7.035544,4.068347,0.96454036,-2.3282866,1.5520947,42134
9.685167,9.077633,8.218668,8.868929,1.7281442,7.005774,4.022515,0.90717065,-2.390674,1.4922655,42135
9.672952,9.044636,8.2265415,8.857452,1.7443291,6.9958935,4.0280437,0.90717345,-2.3752916,1.4752192,42136
9.712628,8.979673,8.317702,8.854594,1.7099117,6.7976737,3.8755937,0.9750358,-2.461637,1.5820878,42137
9.690977,9.136713,8.223041,8.865705,1.8183699,6.9997053,3.9196696,0.82263136,-2.422538,1.4284005,42138
9.960864,9.7875805,8.322251,8.8939705,2.905435,6.7154284,3.1308086,1.0563158,-1.8662574,2.1799824,42139
9.631808,8.844143,8.324193,8.811648,1.9795344,7.003166,4.178885,1.0547523,-1.5617015,1.6835452,42140
9.649396,8.8672695,8.314611,8.833358,1.874729,7.027581,4.227123,1.0472282,-1.5913818,1.6726544,42141
9.72147,9.041908,8.222567,8.903116,1.5291932,7.0101223,4.19586,1.0966833,-2.2184832,1.7133523,42142
9.6873865,9.045264,8.217523,8.835516,1.654301,7.049404,4.106947,0.98481095,-2.339547,1.561714,42143
9.789878,9.047299,8.376916,8.918008,1.5878882,7.0092697,4.0346212,0.8737983,-1.7994025,1.7231942,42145
9.476685,8.041227,8.825013,8.643392,2.1748903,6.840909,4.1720357,0.3816879,-0.8849404,0.97155845,42146
9.757745,9.092067,8.145894,8.858389,1.2672819,7.155845,4.3989086,1.2691439,-2.3233147,1.8177296,42147
9.697108,8.998555,8.43791,8.825942,1.8526038,7.1568575,3.863856,0.30331403,-1.8511536,1.1608309,42148
9.694438,8.896105,8.3067465,8.883439,1.5658327,7.0405445,4.238939,1.0592041,-1.7779269,1.7790718,42149
9.767686,9.114673,8.1563015,8.889738,1.2709392,7.1393943,4.3685083,1.261509,-2.3341615,1.8305559,42150
9.625535,8.594304,8.504683,8.853498,2.04683,6.7736793,4.168632,1.0864547,-1.005464,1.7347544,42152
10.122919,10.024515,8.256965,9.387775,2.6663792,6.857593,4.1038465,1.3586507,-0.4460355,2.8994443,42153
9.902206,8.311636,8.913749,9.151547,1.4952313,5.8392396,3.6365669,1.4316496,-0.29256126,2.4123476,42156
9.572294,9.103928,8.247599,8.6152725,3.4700625,7.3847513,4.473798,1.662284,-0.2519134,2.7190413,42157
