,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,num_statements,statement_spans,english,amr,amr_prolog
1566,1566,1566,1566,1881,12483,einfuhlungsvermogen,Mit dem Herzen von Anderen zu fühlen.,2_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks|Hurraki:Überarbeiten,2022-01-07T12:36:11Z,e800bebc9060331edfac65e663a55570,0:=Mit 1:=dem 2:=Herzen 3:=von 4:=Anderen 5:=zu 6:=fühlen.,1,,To feel with the hearts of others.,['# ::snt To feel with the hearts of others.\n(f / feel-01\n      :manner (h / heart\n            :part-of (p / person\n                  :mod (o / other))))'],"[f, attr-instance, feel_01, attr-manner, [h, attr-instance, heart, attr-part_of, [p, attr-instance, person, attr-mod, [o, attr-instance, other]]]]"
1567,1567,1567,1567,1882,12484,eingabe-und-ausgabe,Eingabe und Ausgabe sind Wörter.,0_short,Computer,2012-11-09T22:05:06Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Eingabe 1:=und 2:=Ausgabe 3:=sind 4:=Wörter.,2,"[[0], [2]]",Input and output are words.,['# ::snt Input and output are words.\n(w / word\n      :domain (a / and\n            :op1 (ii / input)\n            :op2 (o / output)))'],"[w, attr-instance, word, attr-domain, [a, attr-instance, and, attr-op1, [ii, attr-instance, input], attr-op2, [o, attr-instance, output]]]"
1568,1568,1568,1568,1883,12485,eingabe-und-ausgabe,Sie werden in der Computer-Fach-Sprache benutzt werden.,1_short,Computer,2012-11-09T22:05:06Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Sie 1:=werden 2:=in 3:=der 4:=Computer-Fach-Sprache 5:=benutzt 6:=werden.,1,,They will be used in computer terminology.,['# ::snt They will be used in computer terminology.\n(u / use-01\n      :ARG1 (t / they)\n      :ARG2 (t2 / terminology\n            :mod (c / computer)))'],"[u, attr-instance, use_01, attr-arg1, [t, attr-instance, they], attr-arg2, [t2, attr-instance, terminology, attr-mod, [c, attr-instance, computer]]]"
1569,1569,1569,1569,1884,12486,eingabe-und-ausgabe,Die Eingabe ist das was gemacht wird.,2_short,Computer,2012-11-09T22:05:06Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Die 1:=Eingabe 2:=ist 3:=das 4:=was 5:=gemacht 6:=wird.,2,"[[1, 2, 3], [4, 5, 6]]",The input is what is done.,['# ::snt The input is what is done.\n(t / thing\n      :ARG1-of (d / do-02)\n      :domain (ii / input))'],"[t, attr-instance, thing, attr-arg1_of, [d, attr-instance, do_02], attr-domain, [ii, attr-instance, input]]"
1570,1570,1570,1570,1885,12487,eingabe-und-ausgabe,Die Ausgabe ist das Ergebnis.,3_short,Computer,2012-11-09T22:05:06Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Die 1:=Ausgabe 2:=ist 3:=das 4:=Ergebnis.,1,,The output is the result.,['# ::snt The output is the result.\n(t / thing\n      :ARG2-of (r / result-01)\n      :domain (o / output))'],"[t, attr-instance, thing, attr-arg2_of, [r, attr-instance, result_01], attr-domain, [o, attr-instance, output]]"
1571,1571,1571,1571,1886,12488,eingewohnungszeit,Die Eingewöhnung-zeit ist der Anfang im Kindergarten.,0_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2023-03-06T12:53:09Z,022a27447b80860fa0ec84e918eedf36,0:=Die 1:=Eingewöhnung-zeit 2:=ist 3:=der 4:=Anfang 5:=im 6:=Kindergarten.,1,,The settling-in period is the beginning of kindergarten.,['# ::snt The settling-in period is the beginning of kindergarten.\n(b / begin-01\n      :ARG1 (k / kindergarten)\n      :domain (p / period\n            :time-of (s / settle-in-02)))'],"[b, attr-instance, begin_01, attr-arg1, [k, attr-instance, kindergarten], attr-domain, [p, attr-instance, period, attr-time_of, [s, attr-instance, settle_in_02]]]"
1572,1572,1572,1572,1887,12489,eingewohnungszeit,Eltern und Erzieher machen zusammen einen Plan für die Eingewöhnung.,1_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2023-03-06T12:53:09Z,022a27447b80860fa0ec84e918eedf36,0:=Eltern 1:=und 2:=Erzieher 3:=machen 4:=zusammen 5:=einen 6:=Plan 7:=für 8:=die 9:=Eingewöhnung.,4,"[[0, 3, 6], [2, 3, 6], [4], [6, 7, 9]]",Parents and educators work together to create a plan for the settling-in process.,['# ::snt Parents and educators work together to create a plan for the settling-in process.\n(w / work-01\n      :ARG0 (a / and\n            :op1 (p / parent)\n            :op2 (p2 / person\n                  :ARG0-of (e / educate-01)))\n      :ARG1 (c / create-01\n            :ARG0 a\n            :ARG1 (p3 / plan-01\n                  :ARG1 (p4 / process-02\n                        :ARG1 (s / settle-03))))\n      :manner (t / together))'],"[w, attr-instance, work_01, attr-arg0, [a, attr-instance, and, attr-op1, [p, attr-instance, parent], attr-op2, [p2, attr-instance, person, attr-arg0_of, [e, attr-instance, educate_01]]], attr-arg1, [c, attr-instance, create_01, attr-arg0, a, attr-arg1, [p3, attr-instance, plan_01, attr-arg1, [p4, attr-instance, process_02, attr-arg1, [s, attr-instance, settle_03]]]], attr-manner, [t, attr-instance, together]]"
1573,1573,1573,1573,1888,12490,eingewohnungszeit,Am Anfang ist das Kind mit Mama oder Papa im Kindergarten.,2_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2023-03-06T12:53:09Z,022a27447b80860fa0ec84e918eedf36,0:=Am 1:=Anfang 2:=ist 3:=das 4:=Kind 5:=mit 6:=Mama 7:=oder 8:=Papa 9:=im 10:=Kindergarten.,3,"[[0, 1], [2, 4, 5, 6, 9, 10], [2, 4, 5, 8, 9, 10]]",At the beginning the child is with mom or dad in kindergarten.,['# ::snt At the beginning the child is with mom or dad in kindergarten.\n(b / be-with-10\n      :ARG0 (c / child)\n      :ARG1 (o / or\n            :op1 (p / person\n                  :ARG0-of (h / have-rel-role-91\n                        :ARG1 c\n                        :ARG2 (m / mom)))\n            :op2 (p2 / person\n                  :ARG0-of (h2 / have-rel-role-91\n                        :ARG1 c\n                        :ARG2 (d / dad))))\n      :location (k / kindergarten)\n      :time (b2 / begin-01))'],"[b, attr-instance, be_with_10, attr-arg0, [c, attr-instance, child], attr-arg1, [o, attr-instance, or, attr-op1, [p, attr-instance, person, attr-arg0_of, [h, attr-instance, have_rel_role_91, attr-arg1, c, attr-arg2, [m, attr-instance, mom]]], attr-op2, [p2, attr-instance, person, attr-arg0_of, [h2, attr-instance, have_rel_role_91, attr-arg1, c, attr-arg2, [d, attr-instance, dad]]]], attr-location, [k, attr-instance, kindergarten], attr-time, [b2, attr-instance, begin_01]]"
1574,1574,1574,1574,1889,12491,eingewohnungszeit,Später bleibt das Kind für 2 oder 3 Stunden alleine.,3_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2023-03-06T12:53:09Z,022a27447b80860fa0ec84e918eedf36,0:=Später 1:=bleibt 2:=das 3:=Kind 4:=für 5:=2 6:=oder 7:=3 8:=Stunden 9:=alleine.,3,"[[0], [1, 3, 4, 5, 8, 9], [1, 3, 4, 7, 8, 9]]",Later the child is left alone for 2 or 3 hours.,['# ::snt Later the child is left alone for 2 or 3 hours.\n(l / leave-14\n      :ARG1 (c / child)\n      :mod (a / alone)\n      :time (a2 / after)\n      :duration (o / or\n            :op1 (t / temporal-quantity\n                  :quant 2\n                  :unit (h / hour))\n            :op2 (t2 / temporal-quantity\n                  :quant 3\n                  :unit (h2 / hour))))'],"[l, attr-instance, leave_14, attr-arg1, [c, attr-instance, child], attr-mod, [a, attr-instance, alone], attr-time, [a2, attr-instance, after], attr-duration, [o, attr-instance, or, attr-op1, [t, attr-instance, temporal_quantity, attr-quant, 2, attr-unit, [h, attr-instance, hour]], attr-op2, [t2, attr-instance, temporal_quantity, attr-quant, 3, attr-unit, [h2, attr-instance, hour]]]]"
1575,1575,1575,1575,1890,12492,eingewohnungszeit,Nach ein paar Wochen bleibt das Kind ganz allein im Kindergarten und kommt jeden Tag.,4_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2023-03-06T12:53:09Z,022a27447b80860fa0ec84e918eedf36,0:=Nach 1:=ein 2:=paar 3:=Wochen 4:=bleibt 5:=das 6:=Kind 7:=ganz 8:=allein 9:=im 10:=Kindergarten 11:=und 12:=kommt 13:=jeden 14:=Tag.,3,"[[0, 2, 3], [4, 6, 7, 8, 9, 10], [6, 12, 13, 14]]","After a few weeks, the child stays alone in the kindergarten and comes every day.","['# ::snt After a few weeks, the child stays alone in the kindergarten and comes every day.\n(a / and\n      :op1 (s / stay-01\n            :ARG1 (c / child)\n            :ARG3 (a2 / alone\n                  :location (k / kindergarten))\n            :time (a3 / after\n                  :quant (f / few\n                        :op1 (t / temporal-quantity\n                              :quant 1\n                              :unit (w / week)))))\n      :op2 (c2 / come-01\n            :ARG1 c\n            :frequency (r / rate-entity-91\n                  :ARG3 (t2 / temporal-quantity\n                        :quant 1\n                        :unit (d / day)))))']","[a, attr-instance, and, attr-op1, [s, attr-instance, stay_01, attr-arg1, [c, attr-instance, child], attr-arg3, [a2, attr-instance, alone, attr-location, [k, attr-instance, kindergarten]], attr-time, [a3, attr-instance, after, attr-quant, [f, attr-instance, few, attr-op1, [t, attr-instance, temporal_quantity, attr-quant, 1, attr-unit, [w, attr-instance, week]]]]], attr-op2, [c2, attr-instance, come_01, attr-arg1, c, attr-frequency, [r, attr-instance, rate_entity_91, attr-arg3, [t2, attr-instance, temporal_quantity, attr-quant, 1, attr-unit, [d, attr-instance, day]]]]]"
1576,1576,1576,1576,1891,12493,eingliederungshilfe," • Wer Hilfe braucht, muss sie bekommen.",0_long,Recht_und_Gesetz,2009-12-26T16:15:41Z,d8779288de353a0da9951dfcae710103,"0:= 1:=• 2:=Wer 3:=Hilfe 4:=braucht, 5:=muss 6:=sie 7:=bekommen.",2,"[[2, 3, 4], [5, 6, 7]]",• Those who need help must get it.,['# ::snt • Those who need help must get it.\n(o / obligate-01\n      :ARG2 (g / get-01\n            :ARG0 (p / person\n                  :ARG0-of (n / need-01\n                        :ARG1 (h / help-01\n                              :ARG1 p\n                              :ARG1-of g)))))'],"[o, attr-instance, obligate_01, attr-arg2, [g, attr-instance, get_01, attr-arg0, [p, attr-instance, person, attr-arg0_of, [n, attr-instance, need_01, attr-arg1, [h, attr-instance, help_01, attr-arg1, p, attr-arg1_of, g]]]]]"
1577,1577,1577,1577,1892,12494,eingliederungshilfe,"Das kann Geld sein. • Eingliederungshilfe gibt es, wenn man krank ist",1_long,Recht_und_Gesetz,2009-12-26T16:15:41Z,d8779288de353a0da9951dfcae710103,"0:=Das 1:=kann 2:=Geld 3:=sein. 4:=• 5:=Eingliederungshilfe 6:=gibt 7:=es, 8:=wenn 9:=man 10:=krank 11:=ist",3,"[[0, 1, 2, 3], [5, 6, 7], [8, 9, 10, 11]]",This can be money. • Integration assistance is available if you are ill,"['# ::snt This can be money.\n(p / possible-01\n      :ARG1 (m / money\n            :domain (t / this)))', '# ::snt • Integration assistance is available if you are ill\n(a / available-02\n      :ARG2 (a2 / assist-01\n            :ARG2 (ii / integrate-01))\n      :condition (ii2 / ill-01\n            :ARG1 (y / you)))']","[p, attr-instance, possible_01, attr-arg1, [m, attr-instance, money, attr-domain, [t, attr-instance, this]]]"
1578,1578,1578,1578,1893,12495,eingliederungshilfe,Das kann Geld sein. • Eingliederungshilfe gibt es zur Teilhabe am Arbeitsleben,2_long,Recht_und_Gesetz,2009-12-26T16:15:41Z,d8779288de353a0da9951dfcae710103,0:=Das 1:=kann 2:=Geld 3:=sein. 4:=• 5:=Eingliederungshilfe 6:=gibt 7:=es 8:=zur 9:=Teilhabe 10:=am 11:=Arbeitsleben,2,"[[0, 1, 2, 3], [5, 6, 7, 8, 9, 10, 11]]",This can be money. • Integration assistance is available to help people participate in working life,"['# ::snt This can be money.\n(p / possible-01\n      :ARG1 (m / money\n            :domain (t / this)))', '# ::snt • Integration assistance is available to help people participate in working life\n(a / available-02\n      :ARG2 (a2 / assist-01\n            :ARG2 (ii / integrate-01))\n      :purpose (h / help-01\n            :ARG0 a2\n            :ARG1 (p / participate-01\n                  :ARG0 (p2 / person)\n                  :ARG1 (l / life\n                        :mod (w / work-01)))\n            :ARG2 p2))']","[p, attr-instance, possible_01, attr-arg1, [m, attr-instance, money, attr-domain, [t, attr-instance, this]]]"
1579,1579,1579,1579,1894,12496,eingliederungshilfe,Das kann Geld sein. • Eingliederungshilfe gibt es zur Teilhabe am Leben in der Gemeinschaft.,3_long,Recht_und_Gesetz,2009-12-26T16:15:41Z,d8779288de353a0da9951dfcae710103,0:=Das 1:=kann 2:=Geld 3:=sein. 4:=• 5:=Eingliederungshilfe 6:=gibt 7:=es 8:=zur 9:=Teilhabe 10:=am 11:=Leben 12:=in 13:=der 14:=Gemeinschaft.,3,"[[0, 1, 2, 3], [5, 6, 7, 8, 10, 11], [11, 12, 14]]",This can be money. • Integration assistance is available to help people participate in community life.,"['# ::snt This can be money.\n(p / possible-01\n      :ARG1 (m / money\n            :domain (t / this)))', '# ::snt • Integration assistance is available to help people participate in community life.\n(a / available-02\n      :ARG2 (a2 / assist-01\n            :ARG2 (ii / integrate-01))\n      :purpose (h / help-01\n            :ARG0 a2\n            :ARG1 (p / participate-01\n                  :ARG0 (p2 / person)\n                  :ARG1 (l / life\n                        :mod (c / community)))\n            :ARG2 p2))']","[p, attr-instance, possible_01, attr-arg1, [m, attr-instance, money, attr-domain, [t, attr-instance, this]]]"
1580,1580,1580,1580,1895,12497,eingliederungshilfe,Das kann Geld sein. • Manchmal gibt es Eingliederungshilfe auch als Gutschein.,4_long,Recht_und_Gesetz,2009-12-26T16:15:41Z,d8779288de353a0da9951dfcae710103,0:=Das 1:=kann 2:=Geld 3:=sein. 4:=• 5:=Manchmal 6:=gibt 7:=es 8:=Eingliederungshilfe 9:=auch 10:=als 11:=Gutschein.,2,"[[0, 1, 2, 3], [5, 6, 7, 8, 9, 10, 11]]",This can be money. • Sometimes integration assistance is also available as a voucher.,"['# ::snt This can be money.\n(p / possible-01\n      :ARG1 (m / money\n            :domain (t / this)))', '# ::snt •\n(a / amr-empty)', '# ::snt Sometimes integration assistance is also available as a voucher.\n(a / available-02\n      :ARG2 (a2 / assist-01\n            :ARG2 (ii / integrate-01)\n            :ARG3-of (v / voucher-00))\n      :time (s / sometimes)\n      :mod (a3 / also))']","[p, attr-instance, possible_01, attr-arg1, [m, attr-instance, money, attr-domain, [t, attr-instance, this]]]"
1581,1581,1581,1581,1896,12499,einkommen-aus-besitz,Ein-kommen aus Besitz bedeutet:  \newline Du hast etwas.,0_long,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Ein-kommen 1:=aus 2:=Besitz 3:=bedeutet: 4:= 5:=\newline 6:=Du 7:=hast 8:=etwas.,2,"[[0, 1, 2, 3], [6, 7, 8]]",Coming in from possessions means: \newline You have something.,['# ::snt Coming in from possessions means: \\newline You have something.\n(m / mean-01\n      :ARG1 (c / come-03\n            :ARG3 (t / thing\n                  :ARG1-of (p / possess-01)))\n      :ARG2 (h / have-03\n            :ARG0 (y / you)\n            :ARG1 (s / something))\n      :mod (n / newline))'],"[m, attr-instance, mean_01, attr-arg1, [c, attr-instance, come_03, attr-arg3, [t, attr-instance, thing, attr-arg1_of, [p, attr-instance, possess_01]]], attr-arg2, [h, attr-instance, have_03, attr-arg0, [y, attr-instance, you], attr-arg1, [s, attr-instance, something]], attr-mod, [n, attr-instance, newline]]"
1582,1582,1582,1582,1897,12500,einkommen-aus-besitz,Beispiel: Du hast Geld.,1_long,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Beispiel: 1:=Du 2:=hast 3:=Geld.,1,,Example: You have money.,['# ::snt Example: You have money.\n(e / exemplify-01\n      :ARG0 (h / have-03\n            :ARG0 (y / you)\n            :ARG1 (m / money)))'],"[e, attr-instance, exemplify_01, attr-arg0, [h, attr-instance, have_03, attr-arg0, [y, attr-instance, you], attr-arg1, [m, attr-instance, money]]]"
1583,1583,1583,1583,1898,12501,einkommen-aus-besitz,Du bringst dein Geld auf die Bank.,2_long,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Du 1:=bringst 2:=dein 3:=Geld 4:=auf 5:=die 6:=Bank.,1,,You put your money in the bank.,['# ::snt You put your money in the bank.\n(p / put-01\n      :ARG0 (y / you)\n      :ARG1 (m / money\n            :poss y)\n      :ARG2 (b / bank))'],"[p, attr-instance, put_01, attr-arg0, [y, attr-instance, you], attr-arg1, [m, attr-instance, money, attr-poss, y], attr-arg2, [b, attr-instance, bank]]"
1584,1584,1584,1584,1899,12502,einkommen-aus-besitz,Das heißt: Du hast dein Geld auf einem Bank-konto.,3_long,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Das 1:=heißt: 2:=Du 3:=hast 4:=dein 5:=Geld 6:=auf 7:=einem 8:=Bank-konto.,1,,This means: You have your money in a bank account.,['# ::snt This means: You have your money in a bank account.\n(m / mean-01\n      :ARG1 (t / this)\n      :ARG2 (h / have-03\n            :ARG0 (y / you)\n            :ARG1 (m2 / money\n                  :poss y)\n            :location (a / account\n                  :mod (b / bank))))'],"[m, attr-instance, mean_01, attr-arg1, [t, attr-instance, this], attr-arg2, [h, attr-instance, have_03, attr-arg0, [y, attr-instance, you], attr-arg1, [m2, attr-instance, money, attr-poss, y], attr-location, [a, attr-instance, account, attr-mod, [b, attr-instance, bank]]]]"
1585,1585,1585,1585,1900,12503,einkommen-aus-besitz,Du bekommst von der Bank Geld.,4_long,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Du 1:=bekommst 2:=von 3:=der 4:=Bank 5:=Geld.,1,,You get money from the bank.,['# ::snt You get money from the bank.\n(g / get-01\n      :ARG0 (y / you)\n      :ARG1 (m / money)\n      :ARG2 (b / bank))'],"[g, attr-instance, get_01, attr-arg0, [y, attr-instance, you], attr-arg1, [m, attr-instance, money], attr-arg2, [b, attr-instance, bank]]"
1586,1586,1586,1586,1901,12504,einkommen-aus-besitz,Denn du gibst der Bank dein Geld.,5_long,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Denn 1:=du 2:=gibst 3:=der 4:=Bank 5:=dein 6:=Geld.,1,,Because you give the bank your money.,['# ::snt Because you give the bank your money.\n(c / cause-01\n      :ARG0 (g / give-01\n            :ARG0 (y / you)\n            :ARG1 (m / money\n                  :poss y)\n            :ARG2 (b / bank)))'],"[c, attr-instance, cause_01, attr-arg0, [g, attr-instance, give_01, attr-arg0, [y, attr-instance, you], attr-arg1, [m, attr-instance, money, attr-poss, y], attr-arg2, [b, attr-instance, bank]]]"
1587,1587,1587,1587,1902,12505,einkommen-aus-besitz,Du bekommst von der Bank Geld.,6_long,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Du 1:=bekommst 2:=von 3:=der 4:=Bank 5:=Geld.,1,,You get money from the bank.,['# ::snt You get money from the bank.\n(g / get-01\n      :ARG0 (y / you)\n      :ARG1 (m / money)\n      :ARG2 (b / bank))'],"[g, attr-instance, get_01, attr-arg0, [y, attr-instance, you], attr-arg1, [m, attr-instance, money], attr-arg2, [b, attr-instance, bank]]"
1588,1588,1588,1588,1903,12506,einkommen-aus-besitz,Das Geld heißt Zinsen.,7_long,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Das 1:=Geld 2:=heißt 3:=Zinsen.,1,,The money is called interest.,['# ::snt The money is called interest.\n(c / call-01\n      :ARG1 (m / money)\n      :ARG2 (ii / interest))'],"[c, attr-instance, call_01, attr-arg1, [m, attr-instance, money], attr-arg2, [ii, attr-instance, interest]]"
1589,1589,1589,1589,1904,12507,einkommen-aus-besitz,Beispiel:  \newline Du hast ein Haus.,8_long,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Beispiel: 1:= 2:=\newline 3:=Du 4:=hast 5:=ein 6:=Haus.,1,,Example: \newline You have a house.,"['# ::snt Example: \\newline You have a house.\n(e / exemplify-01\n      :ARG0 (h / have-03\n            :ARG0 (y / you)\n            :ARG1 (h2 / house))\n      :mod (a / amr-unintelligible\n            :value ""newline""))']","[e, attr-instance, exemplify_01, attr-arg0, [h, attr-instance, have_03, attr-arg0, [y, attr-instance, you], attr-arg1, [h2, attr-instance, house]], attr-mod, [a, attr-instance, amr_unintelligible, attr-value, ""newline""]]"
1590,1590,1590,1590,1905,12508,einkommen-aus-besitz,Das Haus gehört dir.,9_long,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Das 1:=Haus 2:=gehört 3:=dir.,1,,The house is yours.,['# ::snt The house is yours.\n(o / own-01\n      :ARG0 (y / you)\n      :ARG1 (h / house))'],"[o, attr-instance, own_01, attr-arg0, [y, attr-instance, you], attr-arg1, [h, attr-instance, house]]"
1591,1591,1591,1591,1906,12509,einkommen-aus-besitz,Du sagst: Ich wohne in einer anderen Stadt.,10_long,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Du 1:=sagst: 2:=Ich 3:=wohne 4:=in 5:=einer 6:=anderen 7:=Stadt.,2,"[[0, 1], [2, 3, 4, 6, 7]]",You say: I live in another city.,['# ::snt You say: I live in another city.\n(s / say-01\n      :ARG0 (y / you)\n      :ARG1 (l / live-01\n            :ARG0 y\n            :location (c / city\n                  :mod (a / another))))'],"[s, attr-instance, say_01, attr-arg0, [y, attr-instance, you], attr-arg1, [l, attr-instance, live_01, attr-arg0, y, attr-location, [c, attr-instance, city, attr-mod, [a, attr-instance, another]]]]"
1592,1592,1592,1592,1907,12510,einkommen-aus-besitz,Darum können Menschen in meinem Haus wohnen.,11_long,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Darum 1:=können 2:=Menschen 3:=in 4:=meinem 5:=Haus 6:=wohnen.,1,,That's why people can live in my house.,"[""# ::snt That's why people can live in my house.\n(c / cause-01\n      :ARG0 (t / that)\n      :ARG1 (p / possible-01\n            :ARG1 (l / live-01\n                  :ARG0 (p2 / person)\n                  :location (h / house\n                        :poss (ii / i)))))""]","[c, attr-instance, cause_01, attr-arg0, [t, attr-instance, that], attr-arg1, [p, attr-instance, possible_01, attr-arg1, [l, attr-instance, live_01, attr-arg0, [p2, attr-instance, person], attr-location, [h, attr-instance, house, attr-poss, [ii, attr-instance, i]]]]]"
1593,1593,1593,1593,1908,12511,einkommen-aus-besitz,Du lässt Menschen in deinem Haus wohnen.,12_long,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Du 1:=lässt 2:=Menschen 3:=in 4:=deinem 5:=Haus 6:=wohnen.,1,,You let people live in your house.,['# ::snt You let people live in your house.\n(l / let-01\n      :ARG0 (y / you)\n      :ARG1 (l2 / live-01\n            :ARG0 (p / person)\n            :location (h / house\n                  :poss y)))'],"[l, attr-instance, let_01, attr-arg0, [y, attr-instance, you], attr-arg1, [l2, attr-instance, live_01, attr-arg0, [p, attr-instance, person], attr-location, [h, attr-instance, house, attr-poss, y]]]"
1594,1594,1594,1594,1909,12512,einkommen-aus-besitz,Dafür geben dir die Menschen Geld.,13_long,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Dafür 1:=geben 2:=dir 3:=die 4:=Menschen 5:=Geld.,1,,That's why people give you money.,"[""# ::snt That's why people give you money.\n(c / cause-01\n      :ARG0 (t / that)\n      :ARG1 (g / give-01\n            :ARG0 (p / person)\n            :ARG1 (m / money)\n            :ARG2 (y / you)))""]","[c, attr-instance, cause_01, attr-arg0, [t, attr-instance, that], attr-arg1, [g, attr-instance, give_01, attr-arg0, [p, attr-instance, person], attr-arg1, [m, attr-instance, money], attr-arg2, [y, attr-instance, you]]]"
1595,1595,1595,1595,1910,12513,einkommen-aus-besitz,Das Geld heißt Miete.,14_long,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Das 1:=Geld 2:=heißt 3:=Miete.,1,,The money is called rent.,['# ::snt The money is called rent.\n(c / call-01\n      :ARG1 (m / money)\n      :ARG2 (r / rent))'],"[c, attr-instance, call_01, attr-arg1, [m, attr-instance, money], attr-arg2, [r, attr-instance, rent]]"
1596,1596,1596,1596,1911,12514,einkommen-aus-besitz,Die Menschen sind Mieter.,15_long,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Die 1:=Menschen 2:=sind 3:=Mieter.,1,,The people are tenants.,['# ::snt The people are tenants.\n(p / person\n      :ARG0-of (r / rent-01))'],"[p, attr-instance, person, attr-arg0_of, [r, attr-instance, rent_01]]"
1597,1597,1597,1597,1912,12515,einkommen-aus-besitz,Ein-kommen bedeutet: Du bekommst Geld.,0_short,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Ein-kommen 1:=bedeutet: 2:=Du 3:=bekommst 4:=Geld.,2,"[[0, 1], [2, 3, 4]]",Coming in means: you get money.,['# ::snt Coming in means: you get money.\n(m / mean-01\n      :ARG1 (c / come-in-07)\n      :ARG2 (g / get-01\n            :ARG0 (y / you)\n            :ARG1 (m2 / money)))'],"[m, attr-instance, mean_01, attr-arg1, [c, attr-instance, come_in_07], attr-arg2, [g, attr-instance, get_01, attr-arg0, [y, attr-instance, you], attr-arg1, [m2, attr-instance, money]]]"
1598,1598,1598,1598,1913,12516,einkommen-aus-besitz,Ein-kommen aus Besitz bedeutet:  \newline Du hast schon etwas.,1_short,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Ein-kommen 1:=aus 2:=Besitz 3:=bedeutet: 4:= 5:=\newline 6:=Du 7:=hast 8:=schon 9:=etwas.,2,"[[0, 1, 2, 3], [6, 7, 8, 9]]",Coming in from possessions means: \newline You already have something.,['# ::snt Coming in from possessions means: \\newline You already have something.\n(m / mean-01\n      :ARG1 (c / come-in-07\n            :ARG3 (t / thing\n                  :ARG1-of (p / possess-01)))\n      :ARG2 (h / have-03\n            :ARG0 (y / you)\n            :ARG1 (s / something)\n            :time (a / already))\n      :mod (n / newline))'],"[m, attr-instance, mean_01, attr-arg1, [c, attr-instance, come_in_07, attr-arg3, [t, attr-instance, thing, attr-arg1_of, [p, attr-instance, possess_01]]], attr-arg2, [h, attr-instance, have_03, attr-arg0, [y, attr-instance, you], attr-arg1, [s, attr-instance, something], attr-time, [a, attr-instance, already]], attr-mod, [n, attr-instance, newline]]"
1599,1599,1599,1599,1914,12517,einkommen-aus-besitz,Und dafür bekommst du Geld.,2_short,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Und 1:=dafür 2:=bekommst 3:=du 4:=Geld.,1,,And you get money for that.,['# ::snt And you get money for that.\n(a / and\n      :op2 (g / get-01\n            :ARG0 (y / you)\n            :ARG1 (m / money)\n            :ARG3 (t / that)))'],"[a, attr-instance, and, attr-op2, [g, attr-instance, get_01, attr-arg0, [y, attr-instance, you], attr-arg1, [m, attr-instance, money], attr-arg3, [t, attr-instance, that]]]"
