sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,num_statements,statement_spans,disj_count,pos_onehot,mean_dep_length,conj_count,max_dep_length,token_count,verb_count,min_dep_length,class_score,flesh_reading_ease,is_sent,big_np_count,big_pp_count,tree,Unnamed: 0,amr_length,doc,mean_chars_per_word,num_nouns,num_verbs,num_adjs,num_advs,num_punct,num_adps,num_conjs,num_det,num_pron,num_num,num_part,num_sym,num_aux,num_root,num_compound,num_root_childs,num_S,num_VP,num_NP,num_PP,num_ADJP,num_ADVP
1026879,kopfsalat,Salat kann 1-2 Jahre alt werden.,6_long,Essen_und_Trinken|Natur,2022-01-12T15:29:05Z,e800bebc9060331edfac65e663a55570,0:=Kopf-salat 1:=kann 2:=1 3:=Jahr 4:=bis 5:=2 6:=Jahre 7:=alt 8:=werden.,2,"[[2, 3], [4, 5, 6]]",0,"[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.38,0,7,9,0,1,0.99,99.23,1,1,0,(S (NN Salat) (VMFIN kann) (VP (AP (NP (CARD 1) (CARD -) (CARD 2) (NN Jahre)) (ADJD alt)) (VAINF werden))) ($. .),912,1,Salat kann 1-2 Jahre alt werden.,3.5555555555555554,2,0,1,0,0,0,0,0,0,2,0,1,0,1,1,7,1,1,1,0,0,0
1026883,kopfsalat,Zum Beispiel: \newline Bei einer Temperatur von 0 Grad Celsius kann \newline Salat 8–12 Tage gelagert werden.,10_long,Essen_und_Trinken|Natur,2022-01-12T15:29:05Z,e800bebc9060331edfac65e663a55570,"0:=Zum 1:=Beispiel: 2:=\newline 3:=Wenn 4:=die 5:=Temperatur 6:=0 7:=Grad 8:=Celsius 9:=beträgt, 10:=\newline 11:=dann 12:=kann 13:=man 14:=Kopf-salat 15:=8 16:=bis 17:=12 18:=Tage 19:=lagern.",3,"[[3, 5, 6, 7, 8, 9], [11, 12, 13, 14, 15, 18, 19], [11, 12, 13, 14, 16, 17, 18, 19]]",0,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.41,0,7,19,1,1,1.0,71.14,0,0,0,(PP (APPRART Zum) (NN Beispiel)) ($. :) (NE \newline),913,1,Zum Beispiel: \newline Bei einer Temperatur von 0 Grad Celsius kann \newline Salat 8–12 Tage gelagert werden.,5.7368421052631575,5,0,0,0,0,0,0,0,0,1,0,0,0,2,10,7,0,0,0,1,0,0
1026885,kopfsalat,Salat enthält viele Mineralien und Vitamine.,12_long,Essen_und_Trinken|Natur,2022-01-12T15:29:05Z,e800bebc9060331edfac65e663a55570,0:=Im 1:=Kopf-salat 2:=sind 3:=viele 4:=Mineralien 5:=und 6:=Vitamine.,2,"[[4], [6]]",0,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.83,0,5,7,1,1,1.0,48.47,1,1,0,(S (NN Salat) (VVFIN enthält) (NP (PIAT viele) (CNP (NN Mineralien) (KON und) (NN Vitamine)))) ($. .),914,1,Salat enthält viele Mineralien und Vitamine.,6.285714285714286,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,0,0,0
1026891,koprolalie,"Wörter über Poop werden als \newline ausgesprochen, ohne dass die Person es möchte.",2_long,Gesundheit,2014-04-25T20:23:18Z,af28a20dfb151690981ee13d72ce655c,"0:=Die 1:=Wörter 2:=zum 3:=Thema 4:=Kot 5:=werden 6:=ausgesprochen, 7:= 8:=\newline 9:=ohne 10:=das 11:=die 12:=Person 13:=es 14:=möchte.",3,"[[1, 2, 3, 4], [1, 5, 6], [9, 10, 12, 13, 14]]",0,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.07,0,11,15,2,1,0.95,75.2,1,1,0,"(S (NP (NN Wörter) (PP (APPR über) (NE Poop))) (VAFIN werden) (VP (PP (APPR als) (FM \newline)) (VVPP ausgesprochen))) ($, ,) (S (APPR ohne) (KOUS dass) (NP (ART die) (NN Person)) (PPER es) (VMFIN möchte)) ($. .)",915,1,"Wörter über Poop werden als \newline ausgesprochen, ohne dass die Person es möchte.",5.533333333333333,7,1,1,0,0,1,0,0,0,0,0,0,0,1,5,5,2,1,2,3,0,0
1026892,koprolalie,Koprolalie ist ein griechisches Wort.,3_long,Gesundheit,2014-04-25T20:23:18Z,af28a20dfb151690981ee13d72ce655c,0:=Koprolalie 1:=ist 2:=ein 3:=Griechisches 4:=Wort.,2,"[[3], [4]]",0,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.2,0,4,6,0,1,0.86,66.4,1,1,0,(S (NN Koprolalie) (VAFIN ist) (NP (ART ein) (ADJA griechisches) (NN Wort))) ($. .),916,1,Koprolalie ist ein griechisches Wort.,6.166666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0,1,0,0,0
1026909,koran,Der Koran ist das heilige Buch des Islam.,0_short,Religion|Seiten_mit_defekten_Dateilinks,2023-03-06T12:37:08Z,022a27447b80860fa0ec84e918eedf36,0:=Der 1:=Koran 2:=ist 3:=die 4:=heilige 5:=Schrift 6:=im 7:=Islam.,2,"[[4], [6, 7]]",0,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.12,0,6,9,0,1,1.0,88.74,1,1,0,(S (NP (ART Der) (NN Koran)) (VAFIN ist) (NP (ART das) (ADJA heilige) (NN Buch) (NP (ART des) (NN Islam)))) ($. .),917,1,Der Koran ist das heilige Buch des Islam.,4.555555555555555,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,3,0,0,0
1026910,koran,"Dinge, die in der Religion wichtig sind, werden als heilig bezeichnet.",1_short,Religion|Seiten_mit_defekten_Dateilinks,2023-03-06T12:37:08Z,022a27447b80860fa0ec84e918eedf36,"0:=Dinge, 1:=die 2:=in 3:=einer 4:=Religion 5:=wichtig 6:=sind, 7:=nennt 8:=man 9:=heilig.",2,"[[1, 2, 4, 5, 6], [7, 8, 9]]",0,"[0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.15,0,9,14,1,1,1.0,68.77,1,1,0,"(NN Dinge) ($, ,) (NP (S (PRELS die) (PP (APPR in) (ART der) (NN Religion)) (ADJD wichtig) (VAFIN sind))) ($, ,) (S (VAFIN werden) (VP (PP (APPR als) (ADJD heilig)) (VVPP bezeichnet))) ($. .)",918,1,"Dinge, die in der Religion wichtig sind, werden als heilig bezeichnet.",5.0,6,2,0,0,0,1,0,0,0,0,0,0,0,1,4,6,2,1,1,2,0,0
1026913,korea-konflikt,Der Streit zwischen den Ländern ist ein sehr großer Konflikt.,0_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Streit 2:=zwischen 3:=den 4:=beiden 5:=Länder 6:=ist 7:=ein 8:=sehr 9:=großer 10:=Konflikt.,2,"[[2, 4, 5], [6, 8, 9, 10]]",0,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.3,0,5,11,0,1,1.0,78.25,1,2,0,(S (NP (ART Der) (NN Streit) (PP (APPR zwischen) (ART den) (NN Ländern))) (VAFIN ist) (NP (ART ein) (AP (ADV sehr) (ADJA großer)) (NN Konflikt))) ($. .),919,1,Der Streit zwischen den Ländern ist ein sehr großer Konflikt.,5.545454545454546,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,4,1,0,2,1,0,0
1026919,korea-konflikt,Nordkorea und Südkorea streiten über zwei große Dinge.,6_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Nord-korea 1:=und 2:=Süd-korea 3:=streiten 4:=sich 5:=um 6:=2 7:=große 8:=Sachen.,2,"[[0, 1, 2, 3, 4], [5, 6, 7, 8]]",0,"[1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.12,0,5,9,1,1,1.0,46.44,1,0,1,(S (CNP (NE Nordkorea) (KON und) (NE Südkorea)) (VVFIN streiten) (PP (APPR über) (CARD zwei) (ADJA große) (NN Dinge))) ($. .),920,1,Nordkorea und Südkorea streiten über zwei große Dinge.,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,4,1,0,0,1,0,0
1026920,korea-konflikt,Sie streiten sich um eine Insel in Korea.,7_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sie 1:=streiten 2:=sich 3:=um 4:=eine 5:=Insel 6:=in 7:=Korea.,2,"[[0, 1, 2], [3, 5, 6, 7]]",0,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,0,7,9,1,1,1.0,71.82,1,0,1,(S (PPER Sie) (VVFIN streiten) (PRF sich) (PP (APPR um) (ART eine) (NN Insel) (PP (APPR in) (NE Korea)))) ($. .),921,1,Sie streiten sich um eine Insel in Korea.,4.555555555555555,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,4,1,0,0,3,0,0
